row_id,good_bad_flag,bank_name_clients,approval_duration_group,age_at_loan_25th_pctile,credit_rating,termdays,employment_status_risk,level_of_education_risk,referral,bank_account_type_recode,loanamount_group,approval_duration,loanamount,totaldue,Interestrate,age_at_loan,longitude_gps,latitude_gps,bank_account_type,validation
2129,Good,UBA,60.23 - 61.13,28 - 32,3,30,Low,High,Yes,Savings,Norm,60.26666667,10000,13000,365,29,3.3594054,6.605609,Savings,Test
2130,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,36,5.6446639,6.3485193,Savings,Validation
2131,Bad,GT Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,39,3.3255134,6.5009374,Savings,Test
2132,Good,Access Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,29,4.54568,7.489635,Savings,Test
2133,Bad,FCMB,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,43,3.3188513,7.1132122,Savings,Training
2134,Good,Access Bank,61.13 - High,28 - 32,9,15,High,High,Yes,Savings,Norm,61.15,10000,11500,365,31,3.2047683,6.6420783,Savings,Validation
2135,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,31,7.4888751,8.9649349,Savings,Training
2136,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,25,3.2787102,6.6670785,Savings,Test
2137,Good,Fidelity Bank,60.23 - 61.13,28 - 32,9,30,High,High,Yes,Savings,Norm,61.13333333,10000,13000,365,31,3.9127963,7.5362633,Savings,Training
2138,Good,Access Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,25,3.4086057,6.4281945,Savings,Training
2139,Good,GT Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.2,10000,13000,365,43,3.2875674,6.584008,Savings,Training
2140,Good,First Bank,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,60.68333333,10000,13000,365,31,5.9982963,9.0446092,Savings,Validation
2141,Good,GT Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,29,3.4067831,6.651641,Savings,Training
2142,Good,Access Bank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,60.26666667,10000,13000,365,33,3.2406839,6.588308,Savings,Validation
2143,Good,GT Bank,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.21666667,10000,13000,365,27,5.1299915,7.6131518,Savings,Training
2144,Bad,First Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,60.33333333,10000,11500,365,35,3.4228638,6.4414262,Savings,Training
2145,Good,Heritage Bank,60.17 - 60.23,32 - 36,1,15,Low,Low,No,Other,Norm,60.23333333,5000,5750,365,35,3.4088422,6.4355466,Other,Test
2146,Good,Diamond Bank,Low - 60.17,32 - 36,1,30,Low,Low,No,Savings,Norm,60.11666667,10000,13000,365,33,3.4784832,6.4420013,Savings,Training
2147,Good,Zenith Bank,Low - 60.17,28 - 32,6,30,Med,High,No,Savings,Norm,60.11666667,10000,13000,365,29,3.0753597,6.507543,Savings,Training
2148,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,34,3.3496532,6.4972031,Savings,Training
2149,Good,First Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Other,Norm,60.13333333,10000,11500,365,30,3.3258915,6.5153266,Other,Test
2150,Good,Stanbic IBTC,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,30,3.3057267,6.5250949,Savings,Training
2151,Good,Access Bank,61.13 - High,Low - 28,1,15,Low,Low,No,Savings,Norm,61.26666667,10000,11500,365,27,3.3245183,6.6410667,Savings,Validation
2152,Bad,Diamond Bank,Low - 60.17,28 - 32,1,15,Low,Low,No,Other,Norm,60.13333333,10000,11500,365,31,3.552375,6.6174033,Other,Test
2153,Good,Skye Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,47,5.768004,5.559055,Savings,Training
2154,Good,GT Bank,60.23 - 61.13,Low - 28,9,15,High,High,No,Savings,Norm,60.25,10000,11500,365,24,5.1426208,7.3046694,Savings,Test
2155,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.28333333,10000,11500,365,32,3.2957298,6.530299,Savings,Validation
2156,Bad,UBA,60.17 - 60.23,Low - 28,9,30,High,High,No,Savings,Norm,60.18333333,10000,13000,365,24,6.2782537,4.917465,Savings,Test
2157,Bad,Zenith Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,31,5.7061035,5.5929624,Savings,Training
2158,Good,First Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,61.15,10000,11500,365,29,7.3312342,9.147474,Savings,Validation
2159,Good,Access Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.1,10000,13000,365,41,3.454505,6.7494917,Savings,Test
2160,Good,Diamond Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,31,3.3558287,6.5036717,Savings,Training
2161,Good,UBA,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.26666667,10000,11500,365,42,3.3056888,6.6113085,Savings,Test
2162,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,34,6.9668239,4.8141037,Savings,Test
2163,Good,Zenith Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,41,5.7936891,5.5584987,Savings,Test
2164,Good,Access Bank,Low - 60.17,32 - 36,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,32,3.8981503,7.3491502,Savings,Validation
2165,Good,First Bank,Low - 60.17,Low - 28,3,15,Low,High,No,Savings,Norm,60.11666667,10000,11500,365,26,3.3210912,6.6727672,Savings,Validation
2166,Bad,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.35,10000,13000,365,27,3.2873318,6.6129002,Savings,Validation
2167,Good,Access Bank,60.17 - 60.23,28 - 32,9,15,High,High,No,Savings,Norm,60.21666667,10000,11500,365,30,7.0394242,4.8440229,Savings,Test
2168,Good,Stanbic IBTC,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,29,7.34362,9.1514167,Savings,Validation
2169,Bad,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,24,3.344639,6.6331824,Savings,Validation
2170,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,40,3.2247592,6.5513984,Savings,Test
2171,Good,Stanbic IBTC,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,30,3.3844048,6.5358295,Savings,Training
2172,Good,FCMB,60.23 - 61.13,36 - High,9,15,High,High,Yes,Savings,Norm,60.28333333,10000,11500,365,39,4.5100005,9.8838537,Savings,Training
2173,Good,EcoBank,60.17 - 60.23,32 - 36,3,30,Low,High,Yes,Savings,Norm,60.23333333,10000,13000,365,33,7.5865189,6.4728089,Savings,Training
2174,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,Yes,Savings,Norm,60.26666667,10000,11500,365,25,3.8699546,7.3607758,Savings,Test
2175,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.66666667,10000,13000,365,34,7.5678901,8.9892747,Savings,Test
2176,Bad,Fidelity Bank,Low - 60.17,32 - 36,9,30,High,High,No,Savings,Norm,60.15,10000,13000,365,35,5.8246905,5.5483781,Savings,Test
2177,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,27,3.8079132,7.4001318,Savings,Test
2178,Good,GT Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,27,3.37829,6.5886929,Savings,Test
2179,Bad,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,42,7.5077681,9.0505042,Savings,Training
2180,Good,Diamond Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,39,8.5381079,7.6802317,Savings,Training
2181,Bad,Keystone Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,36,7.3909433,9.2286167,Savings,Training
2182,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.68333333,10000,11500,365,30,3.3487798,6.6023192,Savings,Training
2183,Good,UBA,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,60.26666667,10000,11500,365,29,3.4179771,6.4411578,Savings,Training
2184,Bad,First Bank,60.23 - 61.13,28 - 32,9,15,High,High,No,Savings,Norm,60.68333333,10000,11500,365,32,5.1694453,7.2668425,Savings,Training
2185,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.31666667,10000,13000,365,32,9.2874809,7.1672983,Savings,Training
2186,Good,UBA,60.17 - 60.23,36 - High,1,30,Low,Low,No,Savings,Norm,60.18333333,10000,13000,365,47,3.3314938,6.5628218,Savings,Training
2187,Good,Access Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,37,7.0010898,4.8335454,Savings,Training
2188,Good,Fidelity Bank,61.13 - High,Low - 28,9,15,High,High,No,Savings,Norm,61.15,10000,11500,365,22,7.4999484,6.4085755,Savings,Test
2189,Good,Access Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,22,7.3518286,5.1210196,Savings,Training
2190,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,30,3.3871332,7.1262788,Savings,Training
2191,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.25,10000,13000,365,53,6.2858981,4.932516,Other,Training
2192,Good,GT Bank,Low - 60.17,Low - 28,1,15,Low,Low,No,Other,Norm,60.15,8000,9200,365,21,7.428821,10.5225053,Other,Training
2193,Good,GT Bank,Low - 60.17,28 - 32,9,30,High,High,No,Savings,Norm,60.13333333,10000,13000,365,28,8.06618,5.6860067,Savings,Training
2194,Good,UBA,Low - 60.17,28 - 32,9,30,High,High,No,Other,Norm,60.13333333,10000,13000,365,28,3.9064279,7.443816,Other,Training
2195,Bad,UBA,Low - 60.17,Low - 28,9,15,High,High,No,Other,Norm,60.15,5000,5750,365,21,5.2526915,7.7112243,Other,Test
2196,Good,Diamond Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,30,3.3265751,6.5421068,Savings,Validation
2197,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,55,7.886617,5.0365918,Savings,Test
2198,Bad,GT Bank,60.17 - 60.23,32 - 36,9,15,High,High,Yes,Savings,Norm,60.2,10000,11500,365,34,3.4753546,6.6176325,Savings,Training
2199,Good,GT Bank,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,32,3.3585675,6.5908459,Savings,Validation
2200,Good,UBA,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,28,8.3452951,5.032485,Savings,Validation
2201,Good,FCMB,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,60.28333333,10000,13000,365,37,3.3226808,6.5089427,Savings,Validation
2202,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,Yes,Savings,Norm,60.2,10000,13000,365,35,3.3374749,7.1211035,Savings,Validation
2203,Good,FCMB,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,38,7.3907597,10.4797987,Savings,Validation
2204,Good,GT Bank,60.17 - 60.23,36 - High,3,30,Low,High,Yes,Savings,Norm,60.2,10000,13000,365,40,3.4395414,6.4345423,Savings,Test
2205,Good,GT Bank,60.17 - 60.23,36 - High,3,30,Low,High,Yes,Savings,Norm,60.21666667,10000,13000,365,37,3.3361672,6.6162374,Savings,Validation
2206,Good,GT Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,36,3.606743,6.4750742,Savings,Training
2207,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,60.58333333,10000,11500,365,30,3.340938,6.6324113,Savings,Test
2208,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,36,7.2575921,8.9609545,Savings,Training
2209,Good,Zenith Bank,Low - 60.17,28 - 32,9,30,High,High,Yes,Savings,Norm,60.13333333,10000,13000,365,32,3.4168724,6.7510385,Savings,Validation
2210,Good,Stanbic IBTC,60.23 - 61.13,36 - High,3,30,Low,High,Yes,Savings,Norm,60.4,10000,13000,365,38,3.4802059,6.4426104,Savings,Test
2211,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,26,3.2754954,6.5948414,Savings,Training
2212,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,37,3.4297727,6.4426579,Savings,Test
2213,Good,Skye Bank,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.16666667,10000,13000,365,31,4.4556788,12.2871913,Savings,Training
2214,Bad,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,52,3.6237423,6.8510027,Savings,Training
2215,Good,UBA,Low - 60.17,28 - 32,3,15,Low,High,Yes,Savings,Norm,60.13333333,10000,11500,365,28,3.3552557,6.5037276,Savings,Test
2216,Good,GT Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Other,Norm,60.23333333,10000,11500,365,34,3.094886,6.4998413,Other,Validation
2217,Good,First Bank,Low - 60.17,Low - 28,3,15,Low,High,No,Other,Norm,60.15,10000,11500,365,25,3.3330007,6.5733791,Other,Test
2218,Good,GT Bank,Low - 60.17,32 - 36,6,15,Med,High,No,Other,Norm,60.13333333,10000,11500,365,33,4.7369693,7.6125835,Other,Test
2219,Bad,Diamond Bank,Low - 60.17,32 - 36,1,30,Low,Low,No,Other,Norm,60.11666667,10000,13000,365,32,3.2697293,6.5425829,Other,Test
2220,Good,Standard Chartered,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,1800.5,10000,13000,365,32,3.3628026,6.455106,Savings,Training
2221,Good,GT Bank,61.13 - High,32 - 36,3,30,Low,High,No,Other,Norm,2227.3,10000,13000,365,35,5.1890928,7.6196805,Other,Test
2222,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,60.35,10000,11500,365,34,3.33414,6.5896961,Savings,Validation
2223,Good,Diamond Bank,61.13 - High,Low - 28,6,15,Med,High,No,Savings,Norm,82.36666667,10000,11500,365,23,5.6985624,5.8797845,Savings,Training
2224,Good,UBA,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,28,3.4328024,6.79345,Savings,Validation
2225,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,35,7.6373503,9.001209,Savings,Training
2226,Good,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,48,3.5164571,6.6688399,Savings,Validation
2227,Good,First Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,40,7.0296055,5.0150279,Savings,Validation
2228,Good,First Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.23333333,10000,13000,365,42,7.4920715,5.5306505,Savings,Training
2229,Good,Access Bank,61.13 - High,Low - 28,3,15,Low,High,Yes,Savings,Norm,61.16666667,10000,11500,365,24,3.3088351,6.5273402,Savings,Training
2230,Good,Access Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.4,10000,11500,365,43,4.5430554,7.5000881,Savings,Training
2231,Good,Zenith Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,60.41666667,10000,11500,365,34,8.7766018,9.9400241,Savings,Validation
2232,Good,Zenith Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,29,3.3179602,6.5129674,Savings,Test
2233,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,32,4.8394273,7.0673175,Savings,Test
2234,Good,First Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Other,Norm,60.16666667,10000,11500,365,30,3.4058373,8.6451658,Current,Training
2235,Good,Fidelity Bank,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,27,3.3261429,6.5169079,Savings,Test
2236,Good,Access Bank,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,60.26666667,10000,13000,365,30,3.3639265,6.5969222,Savings,Validation
2237,Good,Skye Bank,61.13 - High,28 - 32,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,31,3.2909299,7.4289296,Savings,Training
2238,Good,FCMB,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.18333333,10000,13000,365,32,7.4808561,9.078668,Savings,Training
2239,Good,UBA,61.13 - High,32 - 36,9,30,High,High,No,Savings,Norm,61.16666667,10000,13000,365,36,4.6086967,8.496225,Savings,Validation
2240,Good,Diamond Bank,60.23 - 61.13,28 - 32,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,30,3.359195,6.5112718,Savings,Test
2241,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,26,7.3739783,8.9866,Savings,Training
2242,Good,Zenith Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,29,3.4375895,6.4333297,Savings,Validation
2243,Good,EcoBank,60.23 - 61.13,32 - 36,9,30,High,High,No,Savings,Norm,60.28333333,10000,13000,365,34,6.21956,6.2547365,Savings,Validation
2244,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,High,No,Savings,Norm,61.6,10000,13000,365,29,3.3244867,6.6273946,Savings,Test
2245,Good,FCMB,Low - 60.17,32 - 36,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,34,7.5919033,9.0213933,Savings,Test
2246,Good,GT Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,60.33333333,10000,11500,365,41,3.30555,6.5103567,Savings,Training
2247,Bad,EcoBank,Low - 60.17,Low - 28,3,15,Low,High,No,Savings,Norm,60.15,10000,11500,365,24,12.42122,9.240795,Savings,Validation
2248,Good,Keystone Bank,60.17 - 60.23,28 - 32,2,30,Med,Low,No,Other,Norm,60.23333333,10000,13000,365,30,3.2798974,6.4749497,Other,Training
2249,Good,Diamond Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Other,Norm,60.51666667,5000,6500,365,23,3.3009742,6.5086026,Other,Test
2250,Good,Zenith Bank,Low - 60.17,Low - 28,3,15,Low,High,No,Other,Norm,60.11666667,5000,5750,365,27,3.3514638,6.507018,Other,Training
2251,Good,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,42,3.4812399,6.5754657,Savings,Test
2252,Bad,GT Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,37,3.9587247,7.3719873,Savings,Validation
2253,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,27,3.5931542,6.470968,Savings,Test
2254,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.16666667,10000,11500,365,37,3.24167,6.676395,Savings,Validation
2255,Good,GT Bank,60.17 - 60.23,28 - 32,3,15,Low,High,No,Savings,Norm,60.18333333,10000,11500,365,29,3.2198749,6.542564,Savings,Validation
2256,Bad,GT Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.91666667,10000,13000,365,35,3.3248839,6.4882979,Savings,Validation
2257,Good,GT Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,34,7.5814258,8.9826828,Savings,Training
2258,Good,First Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Other,Norm,60.23333333,10000,13000,365,41,8.5394608,11.9796196,Other,Validation
2259,Bad,First Bank,60.17 - 60.23,Low - 28,3,30,High,Low,No,Savings,Norm,60.23333333,10000,13000,365,22,5.2307533,11.4464958,Savings,Validation
2260,Good,FCMB,60.17 - 60.23,28 - 32,1,15,Low,Low,No,Other,Norm,60.18333333,10000,11500,365,31,3.3761866,6.525929,Other,Training
2261,Good,UBA,60.23 - 61.13,32 - 36,3,30,Low,High,No,Other,Norm,60.26666667,10000,13000,365,36,3.4266937,6.4334393,Current,Validation
2262,Good,Wema Bank,60.17 - 60.23,32 - 36,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,33,7.4102541,9.1122137,Savings,Validation
2263,Good,GT Bank,60.23 - 61.13,Low - 28,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,26,3.8294268,7.384173,Savings,Test
2264,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,27,4.518445,8.4602317,Savings,Test
2265,Good,UBA,60.17 - 60.23,32 - 36,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,32,5.6027069,6.3616491,Savings,Training
2266,Good,GT Bank,60.17 - 60.23,32 - 36,6,15,Med,High,No,Other,Norm,60.23333333,10000,11500,365,35,3.3289756,7.1544322,Other,Training
2267,Bad,Access Bank,Low - 60.17,28 - 32,3,15,Low,High,No,Other,Norm,60.16666667,10000,11500,365,31,3.2663781,6.5212905,Other,Training
2268,Good,GT Bank,60.17 - 60.23,36 - High,6,15,Med,High,No,Other,Norm,60.2,10000,11500,365,40,3.84088,7.3546959,Other,Training
2269,Bad,Stanbic IBTC,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,51,3.2601517,6.5914979,Savings,Training
2270,Good,GT Bank,60.17 - 60.23,28 - 32,1,15,Low,Low,No,Other,Norm,60.23333333,10000,11500,365,31,7.3559533,8.9890323,Other,Validation
2271,Bad,Skye Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,38,6.9324867,6.0378505,Savings,Training
2272,Good,Diamond Bank,60.17 - 60.23,32 - 36,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,35,3.3242545,6.5109293,Savings,Validation
2273,Good,Access Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,27,3.3501381,6.5983164,Savings,Validation
2274,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,31,3.3902009,7.1739574,Savings,Test
2275,Good,UBA,60.23 - 61.13,Low - 28,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,28,3.269134,6.5480072,Savings,Validation
2276,Good,GT Bank,60.23 - 61.13,Low - 28,3,30,Low,High,No,Other,Norm,60.3,10000,13000,365,26,3.2911796,6.6543793,Other,Validation
2277,Good,UBA,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,46,3.8263967,7.4037644,Savings,Validation
2278,Good,First Bank,Low - 60.17,32 - 36,2,30,Med,Low,No,Savings,Norm,60.16666667,10000,13000,365,34,4.8376434,7.0780884,Savings,Test
2279,Bad,GT Bank,60.17 - 60.23,36 - High,3,30,High,Low,No,Savings,Norm,60.18333333,10000,13000,365,36,3.5794774,6.507113,Savings,Training
2280,Good,Zenith Bank,Low - 60.17,Low - 28,2,15,Med,Low,No,Other,Norm,60.15,10000,11500,365,26,7.0408905,5.7946838,Other,Test
2281,Good,First Bank,60.17 - 60.23,28 - 32,6,30,Med,High,No,Other,Norm,60.18333333,10000,13000,365,30,5.2147603,7.2635807,Other,Validation
2282,Good,Access Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,60.4,10000,13000,365,39,3.8797852,7.3481839,Savings,Training
2283,Good,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,60.25,10000,11500,365,40,7.4995203,9.0323444,Savings,Training
2284,Good,GT Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,37,3.2890172,6.6127517,Savings,Training
2285,Good,GT Bank,60.17 - 60.23,28 - 32,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,31,3.3716345,6.6164624,Savings,Validation
2286,Good,UBA,60.17 - 60.23,Low - 28,3,30,Low,High,No,Savings,Norm,60.21666667,10000,13000,365,25,4.7142583,8.1467367,Savings,Test
2287,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,42,3.2932916,6.6048079,Savings,Validation
2288,Good,Zenith Bank,60.17 - 60.23,32 - 36,3,15,Low,High,No,Other,Norm,60.21666667,10000,11500,365,32,3.4326509,6.4537758,Current,Validation
2289,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,High,No,Savings,Norm,61.11666667,10000,11500,365,34,3.7297046,6.4725285,Savings,Training
2290,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.11666667,10000,13000,365,36,3.3106822,6.6539918,Savings,Validation
2291,Good,GT Bank,61.13 - High,32 - 36,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,34,3.852421,7.3314344,Savings,Validation
2292,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,33,8.3509228,4.9486016,Savings,Test
2293,Bad,First Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,138.4666667,10000,11500,365,30,7.101534,4.8740955,Savings,Test
2294,Good,Diamond Bank,60.23 - 61.13,28 - 32,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,31,7.4808491,9.0684754,Savings,Training
2295,Good,First Bank,60.23 - 61.13,32 - 36,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,33,3.5930051,6.4966842,Savings,Training
2296,Bad,Access Bank,61.13 - High,28 - 32,3,15,Low,High,No,Savings,Norm,61.2,10000,11500,365,31,4.4939799,7.7152792,Savings,Training
2297,Bad,Access Bank,61.13 - High,Low - 28,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,26,8.8557459,9.8642863,Savings,Validation
2298,Good,EcoBank,60.23 - 61.13,28 - 32,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,32,4.5393972,7.7659285,Savings,Training
2299,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,26,3.3799934,6.4979165,Savings,Test
