customerid,systemloanid,loannumber,approveddate,creationdate,DurApproval,loanamount,totaldue,termdays,termdays 2,Interestrate,referral,good_bad_flag of perf-trainperf,birthdate,AgeAtTimeofLoan,bank_account_type,bank_account_type_recode,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,employment_status_clients_Risk,employment_status_clients_Risk 2,level_of_education_clients,level_of_education_clients_Risk,level_of_education_clients 2,DemoCreditRating,Validation,AgeAtTimeofLoan Groups 2_25thPctile,DurApproval Groups,loanamount Groups
8a858ee454da1cbd0154dd11d735299f,301623542,1,2016/05/23 11:03:50.000000 AM,2016/05/23 10:03:43.000000 AM,60.116666667,10000,11500,15,Short,365,No,Good,1983/01/28 12:00:00.000000 AM,33,Other,Other,3.4239578,6.4303359,GT Bank,Self-Employed,Med,2,,High,3,6,Training,32 - 36,Low - 60.17,Norm
8a858ee454da1cbd0154e2796fba7142,301624151,1,2016/05/24 12:40:50.000000 PM,2016/05/24 11:40:41.000000 AM,60.15,10000,13000,30,Norm,365,No,Bad,1982/08/31 12:00:00.000000 AM,34,Other,Other,8.3422141,4.9916379,UBA,Self-Employed,Med,2,Graduate,Low,1,2,Test,32 - 36,Low - 60.17,Norm
8a858ee755a0c84a0155a3b5a9ab2308,301753333,1,2016/11/02 9:39:30.000000 AM,2016/11/02 8:39:15.000000 AM,60.25,10000,11500,15,Short,365,No,Bad,1976/02/28 12:00:00.000000 AM,41,Savings,Savings,7.4100712,10.4378213,Zenith Bank,Permanent,Low,1,Secondary,Med,2,2,Validation,36 - High,60.23 - 61.13,Norm
8a858ee755a0c84a0155a8265e0e2b10,301965221,1,2017/07/05 5:15:06.000000 PM,2017/07/05 4:14:50.000000 PM,60.266666667,10000,13000,30,Norm,365,No,Good,1988/05/09 12:00:00.000000 AM,29,Savings,Savings,3.3474127,6.5075913,Sterling Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858ee755a0c84a0155b9c44fbe72c9,301968824,1,2017/07/08 6:25:57.000000 AM,2017/07/08 5:25:50.000000 AM,60.116666667,10000,13000,30,Norm,365,No,Bad,1970/07/23 12:00:00.000000 AM,47,Savings,Savings,3.2990927,6.5335334,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,Low - 60.17,Norm
8a858ee755a0c84a0155b50a08352311,301705612,1,2016/09/05 9:58:53.000000 AM,2016/09/05 8:50:42.000000 AM,68.183333333,10000,13000,30,Norm,365,No,Good,1978/05/09 12:00:00.000000 AM,38,Other,Other,7.4110533,9.2174082,GT Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,61.13 - High,Norm
8a858ee755a0c84a0155b7028fea49b6,301645033,1,2016/07/05 8:19:18.000000 PM,2016/07/05 7:06:20.000000 PM,72.966666667,10000,13000,30,Norm,365,No,Good,1981/12/08 12:00:00.000000 AM,35,Other,Other,3.3488096,6.4851471,GT Bank,Permanent,Low,1,Secondary,Med,2,2,Validation,32 - 36,61.13 - High,Norm
8a858ee755a0c84a0155bd6f241f4319,301923720,1,2017/06/01 10:10:51.000000 AM,2017/06/01 9:10:37.000000 AM,60.233333333,10000,11500,15,Short,365,No,Bad,1990/10/26 12:00:00.000000 AM,27,Savings,Savings,3.3356383,6.7146533,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858ee755a0c84a0155bec1d8244afe,301645278,1,2016/07/06 6:53:23.000000 AM,2016/07/06 5:53:11.000000 AM,60.2,10000,11500,15,Short,365,No,Good,1971/05/21 12:00:00.000000 AM,45,Other,Other,8.535544,12.0036084,Heritage Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858ee755a0c84a0155bf1b6a02583e,301759518,1,2016/11/15 12:19:39.000000 PM,2016/11/15 11:19:21.000000 AM,60.3,10000,11500,15,Short,365,No,Bad,1983/09/14 12:00:00.000000 AM,33,Savings,Savings,7.0319167,4.7352933,UBA,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.23 - 61.13,Norm
8a858ee755a0c84a0155bfe660ea0bcc,301759034,1,2016/11/14 8:31:21.000000 PM,2016/11/14 7:31:09.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1987/11/09 12:00:00.000000 AM,29,Savings,Savings,3.2341849,6.698642,Stanbic IBTC,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858ee755a0c84a0155c428789463bc,301645911,1,2016/07/07 8:07:14.000000 AM,2016/07/07 7:07:03.000000 AM,60.183333333,10000,11500,15,Short,365,No,Bad,1986/05/20 12:00:00.000000 AM,30,Other,Other,3.8536012,7.3377416,UBA,Permanent,Low,1,Graduate,Low,1,1,Validation,28 - 32,60.17 - 60.23,Norm
8a858ee758a4dfbc0158a5b0d9db0be8,301765313,1,2016/11/27 1:24:42.000000 PM,2016/11/27 12:24:30.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1994/01/02 12:00:00.000000 AM,23,Savings,Savings,3.8754742,7.3261644,Zenith Bank,Student,High,3,,High,3,9,Test,Low - 28,60.17 - 60.23,Norm
8a858ee758a4dfbc0158ab94693037fd,301765955,1,2016/11/28 4:50:10.000000 PM,2016/11/28 3:49:54.000000 PM,60.266666667,10000,13000,30,Norm,365,No,Good,1974/03/03 12:00:00.000000 AM,43,Savings,Savings,3.3258281,6.5185742,First Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858ee758a4dfbc0158b0eba61a2541,301768372,1,2016/12/02 1:06:12.000000 PM,2016/12/02 12:05:59.000000 PM,60.216666667,10000,11500,15,Short,365,No,Bad,1991/05/03 12:00:00.000000 AM,26,Savings,Savings,7.5743249,9.0093653,EcoBank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858ee758b4c54a0158b7169a3f41cb,301769661,1,2016/12/05 5:45:43.000000 PM,2016/12/05 4:45:27.000000 PM,60.266666667,10000,13000,30,Norm,365,No,Good,1967/05/06 12:00:00.000000 AM,50,Savings,Savings,3.9765229,7.4121664,Stanbic IBTC,Unknown,High,3,,High,3,9,Training,36 - High,60.23 - 61.13,Norm
8a858ee758b4c54a0158cafdc6c6740f,301806026,1,2017/01/30 10:00:29.000000 AM,2017/01/30 9:00:22.000000 AM,60.116666667,10000,13000,30,Norm,365,No,Good,1982/06/20 12:00:00.000000 AM,35,Savings,Savings,3.3579868,6.5933462,GT Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858ee758b4c54a0158d307cc1d21ef,301797926,1,2017/01/20 10:11:29.000000 PM,2017/01/20 9:11:14.000000 PM,60.25,10000,11500,15,Short,365,No,Good,1981/04/01 12:00:00.000000 AM,36,Current,Other,7.4957867,8.9737833,Fidelity Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858ee758b4c54a0158d3914a3840b8,301775401,1,2016/12/17 6:00:30.000000 AM,2016/12/17 5:00:16.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1971/05/23 12:00:00.000000 AM,46,Current,Other,3.3975192,6.6032763,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858ee1578e399501579186cb2d6283,301736730,1,2016/10/04 10:09:01.000000 PM,2016/10/04 9:08:49.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1992/03/03 12:00:00.000000 AM,25,Other,Other,3.2509769,6.4511885,First Bank,Student,High,3,Graduate,Low,1,3,Test,Low - 28,60.17 - 60.23,Norm
8a858ee9587f44aa0158819464010aa4,301761994,1,2016/11/20 12:58:16.000000 PM,2016/11/20 11:58:02.000000 AM,60.233333333,10000,11500,15,Short,365,No,Good,1978/11/18 12:00:00.000000 AM,38,Savings,Savings,6.9922307,4.8140564,First Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858ee55830c4b901583188b0290def,301754704,1,2016/11/04 11:53:01.000000 PM,2016/11/04 10:52:49.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1973/08/26 12:00:00.000000 AM,43,Other,Other,3.3497543,6.508765,Zenith Bank,Permanent,Low,1,Post-Graduate,Low,1,1,Validation,36 - High,60.17 - 60.23,Norm
8a858ee55830c4b90158337542ab18a1,301754779,1,2016/11/05 8:48:20.000000 AM,2016/11/05 7:48:08.000000 AM,60.2,10000,13000,30,Norm,365,No,Bad,1995/05/31 12:00:00.000000 AM,21,Other,Other,3.2949859,6.5386422,GT Bank,Permanent,Low,1,Graduate,Low,1,1,Training,Low - 28,60.17 - 60.23,Norm
8a858ee55830c4b90158341898b03594,301754831,1,2016/11/05 11:47:08.000000 AM,2016/11/05 10:46:57.000000 AM,60.183333333,10000,13000,30,Norm,365,No,Good,1992/05/12 12:00:00.000000 AM,25,Other,Other,3.2540276,6.594329,Access Bank,Unemployed,High,3,Graduate,Low,1,3,Training,Low - 28,60.17 - 60.23,Norm
8a858ee958860456015896a4c2e3228c,301764127,1,2016/11/24 4:21:54.000000 PM,2016/11/24 3:20:51.000000 PM,61.05,10000,11500,15,Short,365,No,Good,1976/03/22 12:00:00.000000 AM,41,Savings,Savings,6.0030985,9.047226,Keystone Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858eea5a28c38d015a2e1c849c2e82,301815099,1,2017/02/11 7:56:14.000000 PM,2017/02/11 6:56:04.000000 PM,60.166666667,10000,11500,15,Short,365,No,Good,1984/12/29 12:00:00.000000 AM,32,Savings,Savings,3.5129233333,6.43739,Access Bank,Unknown,High,3,,High,3,9,Training,32 - 36,Low - 60.17,Norm
8a858eea5a232d51015a2452529c1455,301846830,1,2017/03/26 12:05:21.000000 PM,2017/03/26 11:05:09.000000 AM,60.2,10000,11500,15,Short,365,No,Good,1987/06/14 12:00:00.000000 AM,30,Savings,Savings,3.4025775,6.6139087,GT Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.17 - 60.23,Norm
8a858eea5a232d51015a249796171e39,301922002,1,2017/05/30 3:04:38.000000 PM,2017/05/30 2:04:28.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1982/08/18 12:00:00.000000 AM,35,Savings,Savings,6.6961267,5.454295,EcoBank,Permanent,Low,1,,High,3,3,Training,32 - 36,Low - 60.17,Norm
8a858eea5a854c79015a856b30d10f99,301828332,1,2017/02/28 5:12:27.000000 PM,2017/02/28 4:12:17.000000 PM,60.166666667,10000,13000,30,Norm,365,No,Good,1983/03/08 12:00:00.000000 AM,34,Savings,Savings,5.606534,6.2619231,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858eea5c82f136015c82f59f3201c7,301930219,1,2017/06/07 3:41:15.000000 PM,2017/06/07 2:40:07.000000 PM,61.133333333,10000,11500,15,Short,365,No,Bad,1990/05/30 12:00:00.000000 AM,27,Savings,Savings,3.374589,7.1541192,Diamond Bank,Unknown,High,3,,High,3,9,Validation,Low - 28,60.23 - 61.13,Norm
8a858eea5d1d99d3015d21a1ab3c17ff,301970663,1,2017/07/09 9:53:12.000000 PM,2017/07/09 8:52:59.000000 PM,60.216666667,10000,13000,30,Norm,365,No,Good,1964/06/30 12:00:00.000000 AM,53,Savings,Savings,3.3563606,6.5992085,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858eec5aaf010c015ab23a55167a3a,301836853,1,2017/03/13 8:04:48.000000 AM,2017/03/13 7:04:41.000000 AM,60.116666667,10000,13000,30,Norm,365,No,Good,1982/04/15 12:00:00.000000 AM,35,Savings,Savings,6.7359887,7.808347,Skye Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,Low - 60.17,Norm
8a858eec5aaf010c015ab38e3e383120,301834837,1,2017/03/09 4:08:28.000000 PM,2017/03/09 3:07:17.000000 PM,61.183333333,10000,11500,15,Short,365,No,Bad,1990/05/17 12:00:00.000000 AM,27,Savings,Savings,3.9082473,7.441508,FCMB,Permanent,Low,1,,High,3,3,Training,Low - 28,61.13 - High,Norm
8a858eec5ca21dcb015ca463b66a6f36,301937937,1,2017/06/14 3:47:12.000000 AM,2017/06/14 2:46:03.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1987/08/09 12:00:00.000000 AM,30,Savings,Savings,3.2656564,6.6028491,FCMB,Permanent,Low,1,,High,3,3,Validation,28 - 32,61.13 - High,Norm
8a858eec5ca21dcb015ca2493dee1e2d,301940917,1,2017/06/16 12:56:33.000000 PM,2017/06/16 11:55:25.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Good,1991/05/12 12:00:00.000000 AM,26,Savings,Savings,3.259777,6.5532982,UBA,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858eed5a42df95015a45e2fcac6aa9,301818391,1,2017/02/16 9:28:50.000000 AM,2017/02/16 8:28:36.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1985/10/11 12:00:00.000000 AM,31,Savings,Savings,3.5656116,6.5682135,First Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858eed5a42df95015a435ce1762491,301879784,1,2017/04/25 11:00:48.000000 AM,2017/04/25 9:59:51.000000 AM,60.95,10000,13000,30,Norm,365,No,Good,1979/11/12 12:00:00.000000 AM,37,Savings,Savings,3.3270417,7.1335746,Skye Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.23 - 61.13,Norm
8a858eed5a42df95015a467239f13ec5,301818583,1,2017/02/16 11:46:45.000000 AM,2017/02/16 10:46:34.000000 AM,60.183333333,10000,11500,15,Short,365,No,Good,1984/04/12 12:00:00.000000 AM,33,Savings,Savings,3.4717688,6.6231835,GT Bank,Permanent,Low,1,,High,3,3,Validation,32 - 36,60.17 - 60.23,Norm
8a858eed5a476a3c015a4b0017914175,301823565,1,2017/02/21 6:55:13.000000 PM,2017/02/21 5:55:00.000000 PM,60.216666667,10000,13000,30,Norm,365,No,Bad,1990/02/09 12:00:00.000000 AM,27,Savings,Savings,8.33873,6.0629636,First Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858eed5a476a3c015a4b5cd1cc7a5c,301822961,1,2017/02/21 8:12:14.000000 AM,2017/02/21 7:12:08.000000 AM,60.1,10000,11500,15,Short,365,No,Good,1986/11/19 12:00:00.000000 AM,30,Savings,Savings,3.8653711,7.4185372,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858eed5a476a3c015a47c534cb305d,301819117,1,2017/02/16 6:12:39.000000 PM,2017/02/16 5:12:28.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1991/03/16 12:00:00.000000 AM,26,Savings,Savings,4.5829176,8.4836757,UBA,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858eed5a476a3c015a47967d2e18f3,301912236,1,2017/05/17 10:35:03.000000 PM,2017/05/17 9:33:55.000000 PM,61.133333333,10000,11500,15,Short,365,No,Good,1988/11/29 12:00:00.000000 AM,28,Savings,Savings,7.3592521,9.0624415,Access Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.23 - 61.13,Norm
8a858eed5756fb0e01575e24e900478d,301777448,1,2016/12/21 6:07:45.000000 PM,2016/12/20 6:37:36.000000 PM,1410.15,10000,13000,30,Norm,365,No,Good,1984/03/15 12:00:00.000000 AM,33,Savings,Savings,7.5819712,6.4774543,Diamond Bank,Permanent,Low,1,,High,3,3,Test,32 - 36,61.13 - High,Norm
8a858eed5756fb0e0157576dda0129e5,301799639,1,2017/01/23 3:06:32.000000 PM,2017/01/23 2:06:19.000000 PM,60.216666667,10000,11500,15,Short,365,No,Good,1981/01/21 12:00:00.000000 AM,36,Savings,Savings,3.6128002,6.4816779,Zenith Bank,Permanent,Low,1,,High,3,3,Validation,36 - High,60.17 - 60.23,Norm
8a858eed5756fb0e015758826c1076d8,301747518,1,2016/10/20 9:31:30.000000 PM,2016/10/20 8:31:18.000000 PM,60.2,10000,13000,30,Norm,365,No,Good,1988/04/04 12:00:00.000000 AM,29,Savings,Savings,3.1740436,6.6848807,GT Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,60.17 - 60.23,Norm
8a858eed5756fb0e01576bf110494f12,301860762,1,2017/04/08 7:57:41.000000 PM,2017/04/08 6:57:27.000000 PM,60.233333333,10000,13000,30,Norm,365,No,Good,1985/08/12 12:00:00.000000 AM,32,Savings,Savings,3.2871302,6.5398004,UBA,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858eee58c2b6220158c4d7791c1a49,301769676,1,2016/12/05 6:15:29.000000 PM,2016/12/05 5:15:17.000000 PM,60.2,10000,11500,15,Short,365,No,Good,1968/10/15 12:00:00.000000 AM,48,Savings,Savings,5.2356403,7.6558476,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.17 - 60.23,Norm
8a858eee58c2b6220158cf02650a326d,301769538,1,2016/12/05 3:25:39.000000 PM,2016/12/05 2:25:23.000000 PM,60.266666667,10000,13000,30,Norm,365,No,Good,1992/02/21 12:00:00.000000 AM,25,Savings,Savings,3.1994653,6.8093293,Wema Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.23 - 61.13,Norm
8a858eee5872716901587b2be55c4193,301761600,1,2016/11/19 10:33:26.000000 AM,2016/11/19 9:33:12.000000 AM,60.233333333,10000,13000,30,Norm,365,No,Good,1994/04/13 12:00:00.000000 AM,23,Savings,Savings,3.5239511,6.437699,GT Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.17 - 60.23,Norm
8a858eee58727169015873e03f24718a,301761529,1,2016/11/19 6:19:14.000000 AM,2016/11/19 5:18:57.000000 AM,60.283333333,10000,11500,15,Short,365,No,Good,1976/02/28 12:00:00.000000 AM,41,Savings,Savings,3.3481798,6.7030917,First Bank,Unknown,High,3,,High,3,9,Training,36 - High,60.23 - 61.13,Norm
8a858eee5872716901587644c4391794,301761949,1,2016/11/20 10:18:47.000000 AM,2016/11/20 9:18:38.000000 AM,60.15,10000,11500,15,Short,365,No,Good,1980/09/16 12:00:00.000000 AM,36,Savings,Savings,5.7767125,5.5587369,Diamond Bank,Permanent,Low,1,,High,3,3,Test,36 - High,Low - 60.17,Norm
8a858eef5554890501555f67fb433a28,301634400,1,2016/06/18 9:13:42.000000 AM,2016/06/18 8:13:31.000000 AM,60.183333333,5000,5750,15,Short,365,No,Good,1991/03/02 12:00:00.000000 AM,25,Other,Other,3.2923955,6.5532616,Access Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.17 - 60.23,Norm
8a858eef5554890501556a2471a71e26,301634935,1,2016/06/19 9:00:40.000000 PM,2016/06/19 8:00:33.000000 PM,60.116666667,10000,11500,15,Short,365,No,Bad,1986/07/26 12:00:00.000000 AM,30,Other,Other,3.3217367,6.6305389,Access Bank,Permanent,Low,1,,High,3,3,Validation,28 - 32,Low - 60.17,Norm
8a858eef5554890501556cf996a2495a,301639038,1,2016/06/27 1:09:26.000000 PM,2016/06/27 12:09:17.000000 PM,60.15,8000,10400,30,Norm,365,No,Bad,1979/08/30 12:00:00.000000 AM,37,Savings,Savings,3.1199776,6.8835676,Access Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,36 - High,Low - 60.17,Norm
8a858eef5554890501556dcff6f9065f,301635285,1,2016/06/20 1:37:37.000000 PM,2016/06/20 12:37:26.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1983/11/03 12:00:00.000000 AM,33,Savings,Savings,3.4323256,6.4357123,Diamond Bank,Permanent,Low,1,Graduate,Low,1,1,Test,32 - 36,60.17 - 60.23,Norm
8a858eef55548905015554a9578505d4,301633132,1,2016/06/15 4:27:26.000000 PM,2016/06/15 3:27:06.000000 PM,60.333333333,10000,13000,30,Norm,365,No,Good,1980/12/30 12:00:00.000000 AM,35,Other,Other,3.2904606,7.1355911,First Bank,Permanent,Low,1,Graduate,Low,1,1,Test,32 - 36,60.23 - 61.13,Norm
8a858eef55548905015569ca99fe1368,301634891,1,2016/06/19 6:52:28.000000 PM,2016/06/19 5:52:20.000000 PM,60.133333333,10000,13000,30,Norm,365,No,Good,1968/11/19 12:00:00.000000 AM,48,Other,Other,3.7055958,6.8803114,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,36 - High,Low - 60.17,Norm
8a858eef55548905015572bde55a59e3,301765247,1,2016/11/27 9:37:46.000000 AM,2016/11/27 8:37:34.000000 AM,60.2,10000,13000,30,Norm,365,No,Bad,1994/11/11 12:00:00.000000 AM,22,Savings,Savings,6.936152,4.8913597,Diamond Bank,Permanent,Low,1,,High,3,3,Training,Low - 28,60.17 - 60.23,Norm
8a858eef55548905015572d00b966315,301691604,1,2016/08/23 11:36:46.000000 AM,2016/08/23 10:36:34.000000 AM,60.2,10000,11500,15,Short,365,No,Good,1984/01/30 12:00:00.000000 AM,33,Other,Other,7.4760952,9.0834217,GT Bank,Self-Employed,Med,2,,High,3,6,Validation,32 - 36,60.17 - 60.23,Norm
8a858eef55548905015574ae2dcb526f,301636840,1,2016/06/22 8:11:47.000000 PM,2016/06/22 7:11:41.000000 PM,60.1,9000,10350,15,Short,365,No,Good,1977/06/19 12:00:00.000000 AM,39,Other,Other,8.9488574,9.8842791,Diamond Bank,Permanent,Low,1,Graduate,Low,1,1,Training,36 - High,Low - 60.17,Norm
8a858eef555489050155675e193f77f7,301749573,1,2016/10/25 2:44:16.000000 PM,2016/10/25 1:44:07.000000 PM,60.15,10000,11500,15,Short,365,No,Good,1992/10/30 12:00:00.000000 AM,24,Savings,Savings,3.3806892,6.5049656,Zenith Bank,Permanent,Low,1,Graduate,Low,1,1,Training,Low - 28,Low - 60.17,Norm
8a858eef5554890501555868a7475f44,301633318,1,2016/06/16 9:53:31.000000 AM,2016/06/16 8:53:23.000000 AM,60.133333333,10000,11500,15,Short,365,No,Good,1974/02/27 12:00:00.000000 AM,42,Savings,Savings,3.0761816,6.5206408,Wema Bank,Permanent,Low,1,Graduate,Low,1,1,Validation,36 - High,Low - 60.17,Norm
8a858eef5554890501557311a4ae79d6,301636022,1,2016/06/21 2:08:22.000000 PM,2016/06/21 1:07:30.000000 PM,60.866666667,10000,13000,30,Norm,365,No,Good,1993/07/24 12:00:00.000000 AM,23,Other,Other,3.5785802,6.4872452,GT Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,60.23 - 61.13,Norm
8a858ef05c63d3b5015c6586a32e0c77,301924413,1,2017/06/01 10:55:29.000000 PM,2017/06/01 9:55:14.000000 PM,60.25,10000,13000,30,Norm,365,No,Good,1987/09/02 12:00:00.000000 AM,30,Savings,Savings,6.790729,6.1505233,Fidelity Bank,Permanent,Low,1,,High,3,3,Test,28 - 32,60.23 - 61.13,Norm
8a858ef25c8393f8015c83e086201108,301951232,1,2017/06/25 11:24:05.000000 AM,2017/06/25 10:22:57.000000 AM,61.133333333,10000,13000,30,Norm,365,Yes,Good,1977/03/13 12:00:00.000000 AM,40,Savings,Savings,3.2780078,6.6296009,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858ef25c8393f8015c87a580106a78,301931477,1,2017/06/08 2:58:18.000000 PM,2017/06/08 1:57:11.000000 PM,61.116666667,10000,13000,30,Norm,365,No,Bad,1990/11/15 12:00:00.000000 AM,27,Savings,Savings,3.4553566,6.4305724,Diamond Bank,Unknown,High,3,,High,3,9,Validation,Low - 28,60.23 - 61.13,Norm
8a858ef25c8393f8015c863b8c0549f7,301930865,1,2017/06/08 7:04:56.000000 AM,2017/06/08 6:03:48.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Bad,1990/12/09 12:00:00.000000 AM,27,Savings,Savings,3.6264466,6.4635102,First Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858ef25c8393f8015c869c9c1265c1,301931237,1,2017/06/08 12:02:17.000000 PM,2017/06/08 11:01:09.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Good,1977/11/08 12:00:00.000000 AM,40,Savings,Savings,3.323625,6.5492186,GT Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858ef25c8393f8015c86783932595b,301930985,1,2017/06/08 9:01:31.000000 AM,2017/06/08 8:00:21.000000 AM,61.166666667,10000,13000,30,Norm,365,No,Good,1991/02/09 12:00:00.000000 AM,26,Savings,Savings,7.5279078,6.4274759,Diamond Bank,Permanent,Low,1,,High,3,3,Validation,Low - 28,61.13 - High,Norm
8a858ef25cd0c652015cd3abedd55ac6,301970666,1,2017/07/09 9:55:48.000000 PM,2017/07/09 8:55:35.000000 PM,60.216666667,10000,13000,30,Norm,365,Yes,Bad,1988/11/13 12:00:00.000000 AM,29,Savings,Savings,3.3920406,6.5519326,GT Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.17 - 60.23,Norm
8a858ef25cd0c652015cd2107ef43653,301948568,1,2017/06/23 5:38:58.000000 AM,2017/06/23 4:37:49.000000 AM,61.15,10000,13000,30,Norm,365,No,Good,1986/12/23 12:00:00.000000 AM,31,Savings,Savings,3.5940836,6.469178,GT Bank,Unknown,High,3,,High,3,9,Training,28 - 32,61.13 - High,Norm
8a858ef25cd0c652015cd4677dc72a89,301949004,1,2017/06/23 12:02:12.000000 PM,2017/06/23 11:01:04.000000 AM,61.133333333,10000,13000,30,Norm,365,No,Good,1988/08/03 12:00:00.000000 AM,29,Savings,Savings,3.4604257,6.4352122,Diamond Bank,Permanent,Low,1,,High,3,3,Training,28 - 32,60.23 - 61.13,Norm
8a858ef45bcf0c76015bcf1a864d0462,301888614,1,2017/05/03 5:33:22.000000 PM,2017/05/03 4:33:11.000000 PM,60.183333333,10000,11500,15,Short,365,No,Good,1981/12/17 12:00:00.000000 AM,35,Savings,Savings,3.9107725,7.482156,Access Bank,Unknown,High,3,,High,3,9,Training,32 - 36,60.17 - 60.23,Norm
8a858ef45bcf0c76015bd27a6eed6adc,301889421,1,2017/05/04 12:47:07.000000 PM,2017/05/04 11:46:41.000000 AM,60.433333333,10000,13000,30,Norm,365,No,Good,1979/03/03 12:00:00.000000 AM,38,Savings,Savings,3.3000261,6.487794,First Bank,Permanent,Low,1,,High,3,3,Test,36 - High,60.23 - 61.13,Norm
8a858ef45be99ccb015bea1e47041821,301898064,1,2017/05/09 7:25:22.000000 PM,2017/05/09 6:25:07.000000 PM,60.25,10000,13000,30,Norm,365,No,Bad,1984/09/09 12:00:00.000000 AM,33,Savings,Savings,3.2573662,6.5102471,Access Bank,Permanent,Low,1,,High,3,3,Training,32 - 36,60.23 - 61.13,Norm
8a858ef45be99ccb015bec641b5203ce,301896995,1,2017/05/09 10:16:19.000000 AM,2017/05/09 9:16:07.000000 AM,60.2,10000,11500,15,Short,365,Yes,Good,1977/04/22 12:00:00.000000 AM,40,Savings,Savings,3.3628045,6.4825393,GT Bank,Permanent,Low,1,,High,3,3,Training,36 - High,60.17 - 60.23,Norm
8a858ef45cd09b8c015cd4d82f22728d,301949136,1,2017/06/23 1:21:49.000000 PM,2017/06/23 12:20:41.000000 PM,61.133333333,10000,13000,30,Norm,365,No,Good,1995/02/12 12:00:00.000000 AM,22,Savings,Savings,3.376556,6.5322733,Access Bank,Permanent,Low,1,,High,3,3,Test,Low - 28,60.23 - 61.13,Norm
8a858ef55a46c7c8015a471ac5753f02,301821404,1,2017/02/18 10:55:21.000000 PM,2017/02/18 9:55:11.000000 PM,60.166666667,10000,11500,15,Short,365,No,Bad,1994/05/09 12:00:00.000000 AM,23,Savings,Savings,4.016392,6.7858962,First Bank,Unknown,High,3,,High,3,9,Training,Low - 28,Low - 60.17,Norm
